%Y-%m-%d;BMWRET
1973-04-16;0.0183649801268784
1973-04-17;0
1973-04-18;0.0328926700610683
1973-04-19;0.0102565001671895
1973-04-20;0
1973-04-23;0
1973-04-24;-0.00290903871279902
1973-04-25;-0.0206799822544737
1973-04-26;-0.0165318439611015
1973-04-27;0.0401208649283742
1973-04-30;0.00290060074700271
1973-05-01;0
1973-05-02;0.0143781278790813
1973-05-03;-0.0334220382464272
1973-05-04;-0.0118786137451243
1973-05-07;-0.0258384238944798
1973-05-08;0.0167586446791521
1973-05-09;-0.0121317297861872
1973-05-10;-0.0169649391688225
1973-05-11;0.00776856859795583
1973-05-14;-0.0281889260421329
1973-05-15;-0.0240856655659263
1973-05-16;0.00323960909656229
1973-05-17;-0.00166002694163492
1973-05-18;-0.0130436631920299
1973-05-21;-0.0351153660762851
1973-05-22;0.0235183342536116
1973-05-23;0.0148739326249885
1973-05-24;0.00493704195143874
1973-05-25;0.0304984387685741
1973-05-28;0
1973-05-29;-0.0289137184736257
1973-05-30;-0.00652176224638712
1973-05-31;0
1973-06-01;-0.0248855680392346
1973-06-04;0.0117130394826965
1973-06-05;0.00930632774137852
1973-06-06;0.0103879630615467
1973-06-07;0.00166541798840036
1973-06-08;-0.00492098244816574
1973-06-11;0
1973-06-12;0.00650056460309312
1973-06-13;0.011316355843074
1973-06-14;0.00319816583228949
1973-06-15;-0.0112800175077048
1973-06-18;0.00972321437464618
1973-06-19;0
1973-06-20;0.0252624558988854
1973-06-21;0
1973-06-22;0.00159782729528501
1973-06-25;-0.0300634398075079
1973-06-26;-0.0113341440838948
1973-06-27;0.00157958215492737
1973-06-28;-0.0130436631920299
1973-06-29;-0.00658619285285589
1973-07-02;0.00490155633584166
1973-07-03;0
1973-07-04;-0.0115314148745114
1973-07-05;-0.0101140829601372
1973-07-06;0.00172146711474319
1973-07-09;-0.00846364841566238
1973-07-10;0
1973-07-11;0.0300723156525819
1973-07-12;-0.00989562775422304
1973-07-13;-0.0083646783376059
1973-07-16;0.00666327426915547
1973-07-17;-0.0184752838299085
1973-07-18;-0.0136222853963597
1973-07-19;0
1973-07-20;-0.00343476492511563
1973-07-23;-0.0351039230792978
1973-07-24;0
1973-07-25;-0.0290170995737258
1973-07-26;-0.0508428762582787
1973-07-27;-0.0128494222722626
1973-07-30;0.0128494222722626
1973-07-31;0.057779536993456
1973-08-01;-0.0141112407413617
1973-08-02;0.0141112407413617
1973-08-03;0.0393823786676855
1973-08-06;-0.00775337457829295
1973-08-07;0.00972717748000473
1973-08-08;0.0190870901777105
1973-08-09;0.00561208067131158
1973-08-10;0.0093995470115047
1973-08-13;-0.0399416937180384
1973-08-14;0
1973-08-15;0
1973-08-16;0.0115628949291979
1973-08-17;-0.0193464440451621
1973-08-20;-0.0137226561049992
1973-08-21;-0.00999823177932324
1973-08-22;0
1973-08-23;0
1973-08-24;-0.0201115696920473
1973-08-27;0
1973-08-28;0.0161028009804483
1973-08-29;-0.01202908969573
1973-08-30;0.0160378584073291
1973-08-31;0.00796964648246234
1973-09-03;0.00717376386539925
1973-09-04;0.0317486983145798
1973-09-05;-0.00954469580464323
1973-09-06;-0.00773802673371371
1973-09-07;0.00189505087620212
1973-09-10;-0.0156281574367725
1973-09-11;0.0156281574367725
1973-09-12;0.00968965054751703
1973-09-13;-0.0233051826594144
1973-09-14;-0.00595812752992053
1973-09-17;-0.0219360036521188
1973-09-18;-0.0081147831593107
1973-09-19;0.0020821510456317
1973-09-20;0.00800418605465314
1973-09-21;-0.00800418605465314
1973-09-24;-0.0310139589844072
1973-09-25;0.00631898277206844
1973-09-26;-0.00631898277206844
1973-09-27;0.0269402476996889
1973-09-28;0.00407371128471823
1973-10-01;-0.0288707530982784
1973-10-02;-0.008404232013004
1973-10-03;0.00421094486998452
1973-10-04;-0.0084396968076721
1973-10-05;-0.0127946203615208
1973-10-08;-0.0393964123566981
1973-10-09;0.00445481182206464
1973-10-10;-0.0125866331129201
1973-10-11;-0.0190220255235225
1973-10-12;0.0181842414133619
1973-10-15;-0.0090507879466779
1973-10-16;-0.0183510964371614
1973-10-17;0.0183510964371614
1973-10-18;0.00453563353369635
1973-10-19;0.0134847598139975
1973-10-22;0.0124853296002438
1973-10-23;-0.00586210348435579
1973-10-24;0.0146421496785329
1973-10-25;-0.00356397709355871
1973-10-26;0.0216950136558358
1973-10-29;0.0148620589517279
1973-10-30;-0.0105789705772397
1973-10-31;-0.0194707074348832
1973-11-01;0.0237355291731598
1973-11-02;-0.0150573717842635
1973-11-05;-0.0554636433059512
1973-11-06;0.0045562992730579
1973-11-07;-0.0045562992730579
1973-11-08;0.0112995552539337
1973-11-09;0.0112771373668181
1973-11-12;-0.0387432028414034
1973-11-13;-0.0330273037986428
1973-11-14;-0.0668914283599946
1973-11-15;-0.031256330013151
1973-11-16;-0.0187571488946272
1973-11-19;-0.00805745263164859
1973-11-20;0.00542075074623938
1973-11-21;0
1973-11-22;-0.0498782590731137
1973-11-23;-0.0259720087048709
1973-11-26;-0.0507723253734236
1973-11-27;0.024247029426042
1973-11-28;0.0206761328384273
1973-11-29;0.0570068182965677
1973-11-30;-0.0251856464827425
1973-12-03;0.0113010401153995
1973-12-04;0.0429678676721208
1973-12-05;0.00897202280155884
1973-12-06;-0.0187834222622048
1973-12-07;-0.0164408214768974
1973-12-10;-0.0252453224895941
1973-12-11;0.0252453224895941
1973-12-12;-0.0111126611989567
1973-12-13;0.0111126611989567
1973-12-14;-0.0167156467345775
1973-12-17;0.00274026399697647
1973-12-18;-0.00561909351726442
1973-12-19;0.0039236252271877
1973-12-20;0.00169546829007672
1973-12-21;0.0221658559625997
1973-12-24;0
1973-12-25;0
1973-12-26;0
1973-12-27;0.0297592429643467
1973-12-28;0
1973-12-31;-0.068877998531895
1974-01-01;0
1974-01-02;-0.0200809960570494
1974-01-03;0.00579789934011554
1974-01-04;0.0120274067802004
1974-01-07;0.00516728542930611
1974-01-08;0.0113010401153995
1974-01-09;0.00560298553562077
1974-01-10;0.00272497411206096
1974-01-11;-0.0484533024220806
1974-01-14;0.0288243026589994
1974-01-15;0.00277136436038283
1974-01-16;0.0197044282155545
1974-01-17;0.0165314202384907
1974-01-18;0.0162625708229394
1974-01-21;-0.043968743521968
1974-01-22;0.00832795964768174
1974-01-23;-0.0253277760366819
1974-01-24;-0.0261223955402246
1974-01-25;-0.00643265066278165
1974-01-28;0.0214623831793457
1974-01-29;-0.00606593489024565
1974-01-30;0.0211379107653871
1974-01-31;0.085708790398713
1974-02-01;-0.00817426621975947
1974-02-04;-0.0112104654179106
1974-02-05;-0.0294175832738688
1974-02-06;0.00686588838292934
1974-02-07;0.00278375480286375
1974-02-08;-0.00850204981789648
1974-02-11;0
1974-02-12;0.017057713481206
1974-02-13;-0.00855566366330951
1974-02-14;-0.0200376814544976
1974-02-15;-0.0106273680354736
1974-02-18;-0.0158910691829961
1974-02-19;0.0147177426680978
1974-02-20;-0.0147177426680978
1974-02-21;-0.00784109273570444
1974-02-22;-0.00414466800951807
1974-02-25;0.00601083757270438
1974-02-26;-0.00802250592360743
1974-02-27;0.00201166835090305
1974-02-28;-0.00915215002016456
1974-03-01;-0.0122433851517876
1974-03-04;-0.0125337361472564
1974-03-05;0
1974-03-06;-0.0156449622101613
1974-03-07;0.0220003303824372
1974-03-08;0.033584740719637
1974-03-11;0.0088830547660299
1974-03-12;0.020640837301328
1974-03-13;0
1974-03-14;-0.0265983580658906
1974-03-15;0.00898882456843353
1974-03-18;-0.00593943539738273
1974-03-19;-0.0030493891710508
1974-03-20;-0.0180885215943363
1974-03-21;0.0120952959573595
1974-03-22;-0.0243386811091471
1974-03-25;-0.00935100323154003
1974-03-26;0.012357702230279
1974-03-27;-0.0217969727603
1974-03-28;-0.00559442018532508
1974-03-29;-0.00070150827149007
1974-04-01;0
1974-04-02;0.0125524660711198
1974-04-03;-0.000554554291211318
1974-04-04;-0.00500487628893787
1974-04-05;0.00250556923953393
1974-04-08;-0.00949860473050457
1974-04-09;-0.0386314131404371
1974-04-10;-0.0200389790762641
1974-04-11;0.00682292768473847
1974-04-12;0
1974-04-15;0
1974-04-16;0.0581433929887778
1974-04-17;-0.0126317469059014
1974-04-18;-0.0225691624924753
1974-04-19;-0.0263481284012839
1974-04-22;0
1974-04-23;-0.0101372364826871
1974-04-24;0.0135428812935698
1974-04-25;-0.0236325685750032
1974-04-26;0
1974-04-29;0.0100896872814333
1974-04-30;-0.0204351317500429
1974-05-01;0
1974-05-02;0.0103454444686095
1974-05-03;0.00678786828293276
1974-05-06;-0.0165217854430795
1974-05-07;0.0399963442738196
1974-05-08;0.0097903901762777
1974-05-09;-0.0468870757987894
1974-05-10;-0.0104167608582557
1974-05-13;-0.0246310191685293
1974-05-14;-0.0215370851443835
1974-05-15;0.010746755126033
1974-05-16;0.0423269240853648
1974-05-17;-0.0174319878854723
1974-05-20;0.00357281933457365
1974-05-21;-0.00357281933457365
1974-05-22;0.0105264129869873
1974-05-23;0
1974-05-24;0.00690557489848498
1974-05-27;0
1974-05-28;0
1974-05-29;-0.0138591685508986
1974-05-30;-0.0106002551420303
1974-05-31;0.00484640986109675
1974-06-03;0
1974-06-04;-0.00124843961283805
1974-06-05;0.00342946555919799
1974-06-06;0.00697839538146194
1974-06-07;-0.0245612659393286
1974-06-10;-0.0036493495479073
1974-06-11;0.007127613924232
1974-06-12;-0.00840008109131496
1974-06-13;0
1974-06-14;-0.00590631455992252
1974-06-17;0
1974-06-18;-0.00368915327380659
1974-06-19;0.00368915327380659
1974-06-20;-0.00594140647813113
1974-06-21;-0.0123158257389093
1974-06-24;-0.002285342163443
1974-06-25;0.00959591001598614
1974-06-26;0.00725751109069073
1974-06-27;-0.0368260252602637
1974-06-28;-0.0114018673171827
1974-07-01;0.0114018673171827
1974-07-02;0.00978854767199344
1974-07-03;-0.024907263329677
1974-07-04;-0.00696393472541068
1974-07-05;-0.106175195088654
1974-07-08;-0.0347123165852059
1974-07-09;0.00879169480350539
1974-07-10;0.0329090343954386
1974-07-11;0.00150460814542575
1974-07-12;0.0086078375804597
1974-07-15;0.00668526166723682
1974-07-16;-0.0025945159105687
1974-07-17;-0.0117593515596193
1974-07-18;0.00337394884260389
1974-07-19;-0.0128062013792762
1974-07-22;0
1974-07-23;-0.0172055477385955
1974-07-24;0.00173393743471806
1974-07-25;0
1974-07-26;-0.00327774322184471
1974-07-29;0
1974-07-30;-0.00193311484904557
1974-07-31;0.0206824683747677
1974-08-01;0.0254504754534732
1974-08-02;0.0204835252385043
1974-08-05;0
1974-08-06;0.0122347693844631
1974-08-07;0.0510697357807315
1974-08-08;0.0190193396145766
1974-08-09;-0.0075307861555638
1974-08-12;0.0075307861555638
1974-08-13;0.0332844890409243
1974-08-14;-0.00371597487135134
1974-08-15;-0.0446872298272565
1974-08-16;0.0337830612436454
1974-08-19;0.00359360073106796
1974-08-20;-0.0222579463170298
1974-08-21;-0.0075307861555638
1974-08-22;-0.0231106292426286
1974-08-23;-0.0077660240170001
1974-08-26;0
1974-08-27;-0.0157153574796283
1974-08-28;-0.00387939121690462
1974-08-29;-0.0440663566051178
1974-08-30;0.0360840525804331
1974-09-02;0.0237582666188523
1974-09-03;0
1974-09-04;-0.0278628498777502
1974-09-05;-0.00807976385841158
1974-09-06;0.0121843471173095
1974-09-09;-0.00410458325889795
1974-09-10;0
1974-09-11;0.00410458325889795
1974-09-12;-0.0121843471173095
1974-09-13;-0.0205817300689413
1974-09-16;-0.0251573874935311
1974-09-17;0.0127509696840669
1974-09-18;0
1974-09-19;0.0248425693076908
1974-09-20;0.00814557857071474
1974-09-23;0
1974-09-24;0.0437382357186173
1974-09-25;-0.0118036433799942
1974-09-26;-0.034461669495748
1974-09-27;0.00252707715712486
1974-09-30;-0.058654776684623
1974-10-01;0.0505091981139083
1974-10-02;0.0162253424291263
1974-10-03;-0.0041215003239774
1974-10-04;-0.0177540895258428
1974-10-07;0.00637699163872707
1974-10-08;0.0220933997614736
1974-10-09;-0.0188295709348436
1974-10-10;0.0122347693844631
1974-10-11;-0.00807976385841158
1974-10-14;-0.012334638516819
1974-10-15;0.0284294065431601
1974-10-16;0
1974-10-17;-0.0242403465970558
1974-10-18;-0.00821247429828764
1974-10-21;-0.00828047789555342
1974-10-22;0
1974-10-23;0.0239171601291264
1974-10-24;-0.028176031486308
1974-10-25;0.00831567205279615
1974-10-28;0.00422367719993888
1974-10-29;0
1974-10-30;0.0285423999863119
1974-10-31;0
1974-11-01;0.0118616952415893
1974-11-04;-0.0282010478849504
1974-11-05;-0.0204835252385043
1974-11-06;-0.00834961711384974
1974-11-07;0.00409074575666812
1974-11-08;0.0328556656561716
1974-11-11;0.0121365044919068
1974-11-12;0.00248051154826801
1974-11-13;-0.0227302851006606
1974-11-14;0.0439164053645786
1974-11-15;0.00397683588009023
1974-11-18;0.0344306035351023
1974-11-19;-0.0266952834866814
1974-11-20;0
1974-11-21;0.006315630790378
1974-11-22;0.00526093703861985
1974-11-25;-0.0076459466870551
1974-11-26;0.0152338761891748
1974-11-27;0.0261951317415257
1974-11-28;-0.0337830612436454
1974-11-29;0.0735637676161378
1974-12-02;0
1974-12-03;-0.00710174214947124
1974-12-04;-0.0036493495479073
1974-12-05;0.0036493495479073
1974-12-06;-0.00142642071891697
1974-12-09;-0.00588564492310883
1974-12-10;-0.0217732978499274
1974-12-11;0
1974-12-12;0.0087662899050054
1974-12-13;-0.00145572205246225
1974-12-16;-0.0259073351756598
1974-12-17;-0.0264258413386518
1974-12-18;0.0113627950275559
1974-12-19;0.0114018673171827
1974-12-20;0.00747449705260461
1974-12-23;-0.0188763643697873
1974-12-24;0
1974-12-25;0
1974-12-26;0
1974-12-27;0.0188763643697873
1974-12-30;0.0124981071009822
1974-12-31;0
1975-01-01;0
1975-01-02;0.0205425743804835
1975-01-03;0.0353893972142414
1975-01-06;-0.0174595237898574
1975-01-07;-0.014413807791497
1975-01-08;0.0214654706406945
1975-01-09;0.0277196682402998
1975-01-10;0.0202968705632447
1975-01-13;-0.0202968705632447
1975-01-14;-0.0418730732389685
1975-01-15;-0.0036493495479073
1975-01-16;0.0248050394403476
1975-01-17;0.0185887524682791
1975-01-20;-0.0446662590757096
1975-01-21;-0.024163546776963
1975-01-22;0.00731056785254314
1975-01-23;-0.00129575657909342
1975-01-24;0.00129575657909342
1975-01-27;0.0144627299973843
1975-01-28;-0.00351606563288698
1975-01-29;0.0662781214682946
1975-01-30;0.0135428812935698
1975-01-31;-0.00340564481088279
1975-02-03;0.0166216962024084
1975-02-04;0.0130436631920299
1975-02-05;0.00974359334846664
1975-02-06;0.0409303588183167
1975-02-07;0.0292690662049937
1975-02-10;0.00702036130569272
1975-02-11;-0.00702036130569272
1975-02-12;-0.0170256810532061
1975-02-13;0.0192828684949866
1975-02-14;-0.00531916147760025
1975-02-17;0.0248877155077789
1975-02-18;0.0174051966824731
1975-02-19;-0.00281582164805183
1975-02-20;0.0368664760451338
1975-02-21;0.00836516133962029
1975-02-24;0.00269146235387918
1975-02-25;-0.0194923516736578
1975-02-26;0.00559042390186804
1975-02-27;0.00838889696314116
1975-02-28;-0.00282955223541048
1975-03-03;0.0111486606493747
1975-03-04;0.0135529664047036
1975-03-05;-0.0108762401441389
1975-03-06;0.00279075592156897
1975-03-07;0.00808548422256994
1975-03-10;0.0162139937348194
1975-03-11;0.013158084577511
1975-03-12;0.0157483569681398
1975-03-13;0.0051567180105403
1975-03-14;-0.0129998954715669
1975-03-17;-0.00790517950711322
1975-03-18;-0.00526594160528671
1975-03-19;-0.0078921429722243
1975-03-20;-0.0134533846479989
1975-03-21;0.0134533846479989
1975-03-24;0.0122239415857139
1975-03-25;0.00093414299179706
1975-03-26;0.0209050749786801
1975-03-27;0.0076288442864314
1975-03-28;0
1975-03-31;0
1975-04-01;0.00768365362162182
1975-04-02;0.00258557841755191
1975-04-03;0.0174730392759725
1975-04-04;0.0172814100588088
1975-04-07;0.0217737995495604
1975-04-08;0.00718895156558741
1975-04-09;-0.00242577770167518
1975-04-10;0.0328238856689449
1975-04-11;0.0132976633370561
1975-04-14;0.0206583864788898
1975-04-15;0.00669425614692987
1975-04-16;-0.0133341893674643
1975-04-17;-0.0112995552539328
1975-04-18;0.0202087410885357
1975-04-21;0.0124383367481302
1975-04-22;0.0203292323088071
1975-04-23;0.0246809815051332
1975-04-24;0.0236321972033116
1975-04-25;-0.0186201206259904
1975-04-28;-0.0296930580824544
1975-04-29;0.0127933514599095
1975-04-30;0.0147680036975126
1975-05-01;0
1975-05-02;0.00416647980170382
1975-05-05;-0.011803659513367
1975-05-06;0.0221902596220067
1975-05-07;-0.0335673744893068
1975-05-08;0
1975-05-09;0.00217257913822877
1975-05-12;-0.00814784232831567
1975-05-13;-0.0265088538046214
1975-05-14;-0.0177396984752907
1975-05-15;-0.0172504528397628
1975-05-16;0.0126660318147662
1975-05-19;0
1975-05-20;0.0134936068595994
1975-05-21;-0.00890918583460287
1975-05-22;0.0044645145835176
1975-05-23;-0.00496180436451521
1975-05-26;0
1975-05-27;-0.0407100827563465
1975-05-28;-0.0332907599313126
1975-05-29;0
1975-05-30;0.0262199183679392
1975-06-02;0.0186090348819086
1975-06-03;0.0474088776940995
1975-06-04;-0.0132751838917731
1975-06-05;-0.00675409798379967
1975-06-06;0.0177800021633914
1975-06-09;-0.0133052768527113
1975-06-10;-0.00676956293539455
1975-06-11;-0.00903076576958117
1975-06-12;-0.0137009298008337
1975-06-13;-0.00235306262339741
1975-06-16;-0.00225594845471555
1975-06-17;0
1975-06-18;0.00460901107811296
1975-06-19;0.00458786551785551
1975-06-20;0.0263014558719359
1975-06-23;-0.00138806288398197
1975-06-24;-0.00447472531068005
1975-06-25;-0.0113256033942957
1975-06-26;-0.00221998073009466
1975-06-27;-0.00648629009664781
1975-06-30;0.00921012532422605
1975-07-01;0.0135089861446644
1975-07-02;0.0477436163790399
1975-07-03;-0.00866053474053352
1975-07-04;-0.00941138224855642
1975-07-07;0.0201544622324787
1975-07-08;0.00132300151597509
1975-07-09;-0.0184908051383408
1975-07-10;0.0150852583789769
1975-07-11;0.0020825452433888
1975-07-14;-0.00426439878645812
1975-07-15;-0.0194665014566171
1975-07-16;0.00656309662070953
1975-07-17;0.00431966114451665
1975-07-18;-0.00653471477807521
1975-07-21;0.0043292193258937
1975-07-22;-0.0043292193258937
1975-07-23;-0.0131012597387841
1975-07-24;-0.0088305126406878
1975-07-25;0.0198084244144319
1975-07-28;-0.00222469502211098
1975-07-29;0.0216483549996864
1975-07-30;0.0190535587176655
1975-07-31;-0.0105613393477118
1975-08-01;0.00206495286440678
1975-08-04;-0.00630204785274291
1975-08-05;-0.0120557727652457
1975-08-06;-0.0248502030798727
1975-08-07;-0.00441545141645161
1975-08-08;0.0189943858908626
1975-08-11;-0.00357643801059648
1975-08-12;0.00867726231304466
1975-08-13;-0.00211416569233513
1975-08-14;-0.00733806517639923
1975-08-15;-0.0123837573037697
1975-08-18;-0.000883435640279373
1975-08-19;0.000883435640279373
1975-08-20;-0.00886967478394673
1975-08-21;-0.0226258525629275
1975-08-22;0.0135769169544133
1975-08-25;0
1975-08-26;-0.0203841568551679
1975-08-27;-0.00695654979335991
1975-08-28;0.00460901107811296
1975-08-29;0.00692467125483986
1975-09-01;-0.0138976281380598
1975-09-02;0.00697295688321997
1975-09-03;-0.00235306262339741
1975-09-04;0.00927773387823727
1975-09-05;0.00677625854599384
1975-09-08;0.0277339976224598
1975-09-09;0.0058651194523982
1975-09-10;-0.0177987883698822
1975-09-11;-0.00218514191039798
1975-09-12;0.0177396984752907
1975-09-15;-0.00666473112863297
1975-09-16;-0.0156593883716543
1975-09-17;-0.0085269112720976
1975-09-18;-0.00728011304347742
1975-09-19;0.0113018357374415
1975-09-22;-0.00220994565080268
1975-09-23;-0.0090918900866388
1975-09-24;0
1975-09-25;-0.00233680573698436
1975-09-26;-0.00458786551785551
1975-09-29;-0.000817828710477642
1975-09-30;-0.00615512817274233
1975-10-01;0.00236394580510702
1975-10-02;0.00695654979335991
1975-10-03;0.0158789682770344
1975-10-06;0.0135541241866477
1975-10-07;-0.0180797013780953
1975-10-08;0.00452557719144764
1975-10-09;0
1975-10-10;0.0312154937741003
1975-10-13;0
1975-10-14;0.00659172607806457
1975-10-15;-0.0153834208815704
1975-10-16;-0.00225922202080664
1975-10-17;0.00225922202080664
1975-10-20;0.0218359881725041
1975-10-21;0.00354559328841919
1975-10-22;-0.00565975898075433
1975-10-23;-0.00221505363355856
1975-10-24;-0.00648065333399561
1975-10-27;-0.00223442070910895
1975-10-28;0.0173548513151065
1975-10-29;-0.00210506249392672
1975-10-30;0.00430108189939027
1975-10-31;-0.00430108189939027
1975-11-03;0.00858374369139092
1975-11-04;-0.00209145432259028
1975-11-05;-0.00869778482098216
1975-11-06;-0.00867726231304466
1975-11-07;-0.0034920978353119
1975-11-10;0.0164799180944648
1975-11-11;0.0171527541104872
1975-11-12;0
1975-11-13;0.0084207084404806
1975-11-14;0.00214063090723116
1975-11-17;0.00620976090639047
1975-11-18;-0.00203477687667153
1975-11-19;0
1975-11-20;-0.00417498402971894
1975-11-21;-0.00214063090723116
1975-11-24;0.00381271675895434
1975-11-25;0.0360957888227675
1975-11-26;0.00330696998878199
1975-11-27;-0.00205439757843706
1975-11-28;0.0278628498777502
1975-12-01;0.0232068859029813
1975-12-02;-0.0193014784657271
1975-12-03;-0.00983600217889258
1975-12-04;0.00200987527789298
1975-12-05;0.00348584230968552
1975-12-08;0.00234609309504652
1975-12-09;0.00199419149626756
1975-12-10;-0.00913645685480713
1975-12-11;0.00131032995380753
1975-12-12;-0.00595396207699128
1975-12-15;-0.0096184284434777
1975-12-16;0.00759653860695142
1975-12-17;0.0293947552006877
1975-12-18;0.0133261743769504
1975-12-19;0.0299843898862839
1975-12-22;0.00188023762730261
1975-12-23;0.0128217288445205
1975-12-24;0
1975-12-25;0
1975-12-26;0
1975-12-29;0
1975-12-30;-0.0147019664718231
1975-12-31;0
1976-01-01;0
1976-01-02;0.0233725410229564
1976-01-05;0.00756523616106364
1976-01-06;-0.0126139306210433
1976-01-07;-0.0183238465629767
1976-01-08;-0.00368898233653336
1976-01-09;-0.00932388453608368
1976-01-12;-0.00556965569648415
1976-01-13;-0.0075307861555638
1976-01-14;0.0112750181788837
1976-01-15;0.011149308209248
1976-01-16;0
1976-01-19;0
1976-01-20;-0.00741904317996323
1976-01-21;-0.0150052832081684
1976-01-22;-0.00953633962336564
1976-01-23;0.0279282365668214
1976-01-26;0.000329788114128426
1976-01-27;-0.0037164018494158
1976-01-28;-0.00190484135612046
1976-01-29;-0.00182542367316429
1976-01-30;0.00744666687870055
1976-02-02;0
1976-02-03;-0.0037164018494158
1976-02-04;0.00709047409535746
1976-02-05;0.0113549396307535
1976-02-06;0.00364860339085737
1976-02-09;0
1976-02-10;-0.00364860339085737
1976-02-11;0.00332482161694259
1976-02-12;-0.00511343997996061
1976-02-13;-0.00554876984659636
1976-02-16;-0.00368898233653336
1976-02-17;0.00736440608446198
1976-02-18;0.0055284693655091
1976-02-19;0.00178209848703403
1976-02-20;-0.00364860339085737
1976-02-23;0.00364860339085737
1976-02-24;-0.00364860339085737
1976-02-25;0
1976-02-26;0.00300093497443488
1976-02-27;-0.00845808555674665
1976-03-01;-0.00188023762730261
1976-03-02;0.00554876984659636
1976-03-03;-0.00554876984659636
1976-03-04;-0.00549744974270006
1976-03-05;-0.00934084080308129
1976-03-08;0.00744666687870055
1976-03-09;0.00189417392438074
1976-03-10;0.0158357729267493
1976-03-11;0.0169434333960767
1976-03-12;-0.00175326790210129
1976-03-15;-0.0115524750511513
1976-03-16;0.00249828876364866
1976-03-17;-0.00144985929545971
1976-03-18;-0.0168262453843253
1976-03-19;-0.0130364882565184
1976-03-22;0.00934084080308129
1976-03-23;0.00180846740616669
1976-03-24;-0.00180846740616669
1976-03-25;-0.00379194255369164
1976-03-26;-0.0112122764247653
1976-03-29;0.00748880184853995
1976-03-30;-0.00182542367316429
1976-03-31;-0.00374423202331986
1976-04-01;-0.0075307861555638
1976-04-02;0
1976-04-05;-0.00572777846266526
1976-04-06;-0.0289676608993288
1976-04-07;-0.0154226681195517
1976-04-08;0.0154226681195517
1976-04-09;0.0155309420308765
1976-04-12;-0.0194516614946219
1976-04-13;0
1976-04-14;0.0117163414462009
1976-04-15;0.00773532004842092
1976-04-16;0
1976-04-19;0
1976-04-20;0
1976-04-21;-0.00197111946238593
1976-04-22;-0.0215043403234629
1976-04-23;0.00201392301333403
1976-04-26;-0.00596597663562459
1976-04-27;0.00395205362229056
1976-04-28;-0.0119033279548493
1976-04-29;-0.00399947206898155
1976-04-30;-0.0157978332615833
1976-05-03;-0.0127471451978654
1976-05-04;0.0103013810365393
1976-05-05;0.0222430694918909
1976-05-06;-0.0141136777791253
1976-05-07;-0.0122190052646811
1976-05-10;-0.0123701581967079
1976-05-11;0.0024863035967444
1976-05-12;-0.00423963768685187
1976-05-13;-0.00871990682937351
1976-05-14;0.0063156149369501
1976-05-17;0.0186201206259904
1976-05-18;0.00607023381500138
1976-05-19;-0.00198915074629102
1976-05-20;-0.0165172345669369
1976-05-21;-0.00414919225109234
1976-05-24;0.012487537168246
1976-05-25;-0.0166540169699498
1976-05-26;0.00628932890756317
1976-05-27;0
1976-05-28;0.0041404116746806
1976-05-31;0.0144031660374893
